Nation,Year,GDP_Growth,GDP_Per_Capita,GDP,GDP_Normalized,Pop,Pop_Normalized,Area,Pop_Growth,Athletes,Athletes_Normalized,Medals_Last_Games,Total_Medals_year,Medals
Mauritius,1996,5.587843899,4.7620890020000015,0.005400189879,0.9116095755163102,0.001133996,0.06014797195864075,0.00204,1.022764541,26,0.002719949785542421,0.0,841,0
Mauritius,2008,5.38696257,7.456369245999999,0.009276625562,0.8336423940957872,0.001244121,0.04487802516647623,0.00204,0.361630847,11,0.0010936567906144363,0.0,963,1
Mauritius,2016,3.837932629,9.833613132,0.012424504685,0.9226981072563364,0.001263473,0.03570834664476244,0.00204,0.068723138,11,0.0010604453870625664,0.0,973,0
Mauritius,2004,4.330019872,6.388746469,0.007800678605,0.8925369915162942,0.001221003,0.049379973473191965,0.00204,0.6271039820000001,9,0.0009268795056642636,0.0,927,0
Mauritius,1988,6.791346749,3.44894433,0.003598073234,0.5913708832610797,0.001043239,0.08979502074581651,0.00204,0.688400518,8,0.0010183299389002038,0.0,742,0
Seychelles,1992,7.1614667370000005,8.158411264,0.0005773136562,0.14296890086172184,7.0763e-05,0.004885076475543276,0.00046,0.458917818,11,0.0012581493766441725,0.0,826,0
Seychelles,2012,1.260828834,11.99995385,0.001059631925,0.08542747184251312,8.8303e-05,0.0028337323743341763,0.00046,0.98098019,6,0.0006141877367181902,0.0,962,0
Seychelles,2000,1.514338815,9.790270772,0.000794294458,0.11455554179264164,8.1131e-05,0.0039042917950776884,0.00046,0.892658567,9,0.0009155645981688707,0.0,925,0
Seychelles,1996,4.917525348,8.281280099,0.0006328305812999999,0.1068285431658676,7.6417e-05,0.004053213215181932,0.00046,1.467193026,9,0.0009415210796108381,0.0,841,0
Seychelles,2008,-2.146892655,10.6450867,0.0009256541587,0.0831837551064228,8.6956e-05,0.0031366832939690808,0.00046,2.236282715,9,0.0008948101014118116,0.0,963,0
Seychelles,2016,4.562623278,13.60609051,0.001288183831,0.09566617042664956,9.4677e-05,0.0026757668231028077,0.00046,1.33763478,10,0.0009640412609659693,0.0,973,0
Seychelles,2004,-2.850453659,8.709782688999999,0.0007183393273,0.08219085217345402,8.2475e-05,0.003335465442919884,0.00046,-0.370334935,9,0.0009268795056642636,0.0,927,0
Seychelles,1988,5.396746052999999,6.408805832999999,0.0004406374451,0.07242213767200173,6.8755e-05,0.005917969565342759,0.00046,0.373031455,0,0.0,0.0,742,0
Mauritania,1992,1.874125731,1.543959027,0.00330815609,0.819248661428618,0.002142645,0.14791606750618858,1.0307,2.587652361,6,0.0006862632963513668,0.0,826,0
Mauritania,2012,4.470013182,1.6527141699999999,0.006125874318,0.4938676756192669,0.003706554,0.11894705805032485,1.0307,2.954438464,2,0.00020472924557273008,0.0,962,0
Mauritania,2000,-3.918025879,1.473675604,0.003876089575,0.5590213261955493,0.002630219,0.1265748291153498,1.0307,2.644090516,2,0.0002034587995930824,0.0,925,0
Mauritania,1996,5.818826634,1.662790499,0.003945637237,0.6660655953506921,0.002372901,0.12586039351869902,1.0307,2.529553754,4,0.00041845381316037237,0.0,841,0
Mauritania,2008,-0.331079195,1.662439158,0.005479795126,0.4924408662893347,0.003296238,0.11890214208963218,1.0307,2.884475505,2,0.0001988466892026248,0.0,963,0
Mauritania,2016,1.2609092240000002,1.7050339239999996,0.007098966712,0.5272003443763953,0.004163534,0.11767003753879532,1.0307,2.856110242,2,0.00019280825219319386,0.0,973,0
Mauritania,2004,4.732757925,1.485269736,0.004365574615,0.4994997269358727,0.002939247,0.1188694367590899,1.0307,2.83295016,2,0.00020597322348094748,0.0,927,0
Mauritania,1988,1.720397976,1.6056971960000002,0.003099690856,0.5094579237652649,0.001930433,0.16615873379293605,1.0307,2.659862502,6,0.0007637474541751527,0.0,742,0
Dominican Republic,1992,11.22093274,2.9145091929999998,0.021591680864,5.347074069236529,0.007408342,0.5114299454090305,0.04867,1.879411402,32,0.003660070913873956,0.0,826,0
Dominican Republic,2012,2.7173679,5.745422745,0.057057281934,4.599955164456864,0.009930911,0.3186929550222686,0.04867,1.192277887,33,0.003378032551950046,2.0,962,2
Dominican Republic,2000,4.661762282,4.051499058,0.03432154905,4.949957294786357,0.008471321,0.4076679576705491,0.04867,1.522967473,13,0.0013224821973550356,0.0,925,0
Dominican Republic,1996,5.9778251189999985,3.3497172960000006,0.026639507771,4.497032681299308,0.007952763,0.4218203290996755,0.04867,1.693115709,16,0.0016738152526414895,0.0,841,0
Dominican Republic,2008,3.209504264,5.207002622999998,0.049248221333,4.425683117488035,0.009458075,0.3411723842587817,0.04867,1.268457779,24,0.002386160270431497,1.0,963,2
Dominican Republic,2016,6.659200262000001,7.026178156999999,0.07305639475,5.425487684847433,0.010397743,0.293861611104592,0.04867,1.122509257,26,0.00250650727851152,2.0,973,1
Dominican Republic,2004,2.570134276,4.143281938,0.03718365173,4.2544740437596635,0.008974444,0.3629457148398871,0.04867,1.392770501,33,0.003398558187435633,0.0,927,1
Dominican Republic,1988,2.155963331,2.838784612,0.019483830698,3.2023167456145223,0.006863441,0.5907589986404723,0.04867,1.964373129,16,0.002036659877800407,1.0,742,0
Jamaica,1992,1.955542502,4.5021144,0.011079924141,2.7438889744905843,0.002461049,0.16989687513332255,0.01099,0.886263059,36,0.004117579778108201,2.0,826,4
Jamaica,2012,-0.61363604,4.703086406000001,0.013366792373,1.0776301205432035,0.002842132,0.09120688380384744,0.01099,0.571731466,40,0.004094584911454601,9.0,962,12
Jamaica,2000,0.878703548,4.658563132,0.012367092204,1.7836193285246045,0.002654701,0.127752983849386,0.01099,0.83315911,45,0.004577822990844354,6.0,925,9
Jamaica,1996,-0.113731206,4.91104128,0.012565571927,2.121202392352421,0.002558637,0.13571196594021556,0.01099,0.978966837,42,0.00439376503818391,4.0,841,6
Jamaica,2008,-0.811736703,5.041741154,0.014025498715,1.2603990803568867,0.002781876,0.10034803780180243,0.01099,0.491847719,49,0.004871743885464307,5.0,963,9
Jamaica,2016,1.375638727,4.761940167,0.013839331468,1.0277693376890262,0.002906238,0.08213626562354802,0.01099,0.524973438,48,0.004627398052636652,12.0,973,11
Jamaica,2004,1.3237251,4.927631055,0.013427868539,1.5363880497003704,0.002725015,0.11020543636178633,0.01099,0.573306846,44,0.0045314109165808455,9.0,927,5
Jamaica,1988,3.974302015,3.884711774,0.009282173044,1.5255962051417389,0.002389411,0.2056644837043881,0.01099,0.5883994579999999,34,0.004327902240325866,3.0,742,2
Philippines,1992,0.337603031,1.50568535,0.097899836106,24.2444151672183,0.065020116,4.4886203115850805,0.3,2.436907815,26,0.0029738076175225892,1.0,826,1
Philippines,2012,6.896951711,2.3796681840000002,0.231,18.623208238672625,0.097212638,3.119651648245572,0.3,1.7041268530000002,11,0.0011260108506500153,0.0,962,0
Philippines,2000,4.411222158999999,1.668716911,0.13,18.74899199289568,0.077991755,3.7532209529059086,0.3,2.1590432,20,0.002034587995930824,1.0,925,0
Philippines,1996,5.845873472999999,1.6193825119999998,0.116,19.5820356560266,0.071401749,3.787200657365551,0.3,2.291634668,12,0.0012553614394811173,1.0,841,1
Philippines,2008,4.344487305,2.1051129449999997,0.191,17.164182838696682,0.090901965,3.2790224366859344,0.3,1.65996179,15,0.0014913501690196858,0.0,963,0
Philippines,2016,7.14945675,2.886897485,0.299,22.205048898465968,0.103663927,2.9297558712163605,0.3,1.507207616,13,0.00125325363925576,0.0,973,1
Philippines,2004,6.5692285120000005,1.838933108,0.156,17.849186939620353,0.084710542,3.4258755440074373,0.3,1.977348825,16,0.0016477857878475796,0.0,927,0
Philippines,1988,6.752544481,1.525307861,0.089680477205,14.73967303245723,0.058795001,5.0606796089345805,0.3,2.638754419,31,0.003946028513238289,0.0,742,1
Suriname,1992,0.400000046,6.044396640999999,0.002542623802,0.6296683377793831,0.000420658,0.02903984426959122,0.16382,1.835076751,6,0.0006862632963513668,1.0,826,1
Suriname,2012,2.690350057,8.772928804000001,0.004748321396,0.3828094291855095,0.000541247,0.017369162388721215,0.16382,1.127820327,5,0.0005118231139318251,0.0,962,0
Suriname,2000,2.09999866,5.72650541,0.002696863364,0.38894976628899774,0.000470944,0.022663381384933838,0.16382,1.188491482,4,0.0004069175991861648,0.0,925,0
Suriname,1996,1.00000049,5.527478178,0.002477454412,0.4182206951031415,0.000448207,0.02377322500931793,0.16382,1.42824581,7,0.0007322941730306517,1.0,841,0
Suriname,2008,4.143406525,7.797352839,0.004032182695,0.3623514189319829,0.000517122,0.018653663212933887,0.16382,1.155508854,4,0.00039769337840524953,0.0,963,0
Suriname,2016,-5.561193424,7.9126880449999994,0.004469742961,0.3319426789718364,0.000564883,0.015964755857650573,0.16382,1.02258949,6,0.0005784247565795817,0.0,973,0
Suriname,2004,8.500000274,6.748966117,0.003331829593,0.3812208285667704,0.00049368,0.0199654753544794,0.16382,1.169918541,4,0.00041194644696189496,0.0,927,0
Suriname,1988,7.8,6.372276428999999,0.002478031741,0.4072834887229427,0.000388877,0.033471925687757934,0.16382,2.03771127,6,0.0007637474541751527,0.0,742,1
Nepal,1992,4.106406612,0.37196946000000003,0.007416446124,1.8366465772310223,0.01993832,1.3764286137367552,0.14718,2.708677105,2,0.0002287544321171222,0.0,826,0
Nepal,2012,4.781192258,0.6425204633999998,0.017341538638,1.3980739620539446,0.026989862,0.8661319063702451,0.14718,-0.190907924,5,0.0005118231139318251,0.0,962,0
Nepal,2000,6.199999987999999,0.4552771432,0.010899840167,1.5720078154994286,0.02394111,1.1521253200139576,0.14718,1.817273368,5,0.000508646998982706,0.0,925,0
Nepal,1996,5.328284175,0.4111909353,0.009083352501,1.533366659921038,0.022090352,1.1716883239910048,0.14718,2.355607559,6,0.0006276807197405586,0.0,841,0
Nepal,2008,6.104639142000001,0.5476987932999998,0.014605251496,1.3124984664004828,0.026666576,0.9619187111476706,0.14718,1.070696422,8,0.0007953867568104992,0.0,963,0
Nepal,2016,0.588678499,0.7296614299999999,0.01989139583,1.4772221306484683,0.027261131,0.7704556533272016,0.14718,0.906849996,7,0.0006748288826761785,0.0,973,0
Nepal,2004,4.682603245,0.4895717666000001,0.012444593149,1.423883778871921,0.025419344,1.0280126522424116,0.14718,1.340497508,6,0.0006179196704428424,0.0,927,0
Nepal,1988,7.696808711,0.3404465808,0.006135103743,1.0083512712060227,0.018020753,1.551105633023914,0.14718,2.227984829,16,0.002036659877800407,0.0,742,0
Mongolia,1992,-9.256465705,1.420648044,0.003187216784,0.7892986343261766,0.002243495,0.15487817994571967,1.56412,1.146645064,33,0.003774448129932517,1.0,826,2
Mongolia,2012,12.31981985,3.353093607,0.009471480158,0.7635902480990904,0.002824699,0.09064744124264602,1.56412,1.942381267,29,0.002968574060804586,4.0,962,5
Mongolia,2000,1.146062137,1.600491501,0.003837047132,0.5533905073402411,0.002397418,0.1153716757684678,1.56412,0.8879230909999999,20,0.002034587995930824,1.0,925,0
Mongolia,1996,2.235093844,1.4797872109999997,0.0034280277,0.5786875918210936,0.002316568,0.12287245025933467,1.56412,0.803889746,16,0.0016738152526414895,2.0,841,1
Mongolia,2008,8.900367946,2.601200516,0.006846094436,0.6152231237198327,0.002631898,0.09493802024047376,1.56412,1.457356633,28,0.0027838536488367467,1.0,963,4
Mongolia,2016,1.168393456,3.866243973,0.011816629564,0.8775546397447446,0.003056359,0.08637899396571158,1.56412,1.913251831,43,0.004145377422153668,5.0,973,2
Mongolia,2004,10.62540596,1.9618384,0.004897515726,0.5603632931609261,0.002496391,0.10095939269495256,1.56412,1.1129278459999998,20,0.0020597322348094747,0.0,927,1
Mongolia,1988,5.107972312,1.8250949680000002,0.003813928331,0.626848321063919,0.002089715,0.1798686607554395,1.56412,2.734596464,28,0.0035641547861507135,0.0,742,1
Monaco,1992,1.366640153,125.8088771,0.003757282116,0.9304725231821468,2.9865e-05,0.002061710342157624,2.0270000000000002e-06,0.816989768,2,0.0002287544321171222,0.0,826,0
Monaco,2012,1.000000923,159.1001934,0.005800793053,0.4676596405864265,3.646e-05,0.0011700381908680798,7.492000000000001e-05,1.203038625,6,0.0006141877367181902,0.0,962,0
Monaco,2000,3.910229226,138.8300095,0.004462968315,0.643662747711401,3.2147e-05,0.0015470198609207635,2.0270000000000002e-06,0.947015251,4,0.0004069175991861648,0.0,925,0
Monaco,1996,1.110730002,126.76753509999999,0.003929159751,0.6632840201922984,3.0995e-05,0.001643997325262232,2.0270000000000002e-06,0.904220969,3,0.0003138403598702793,0.0,841,0
Monaco,2008,0.6668347929999999,169.96363159999999,0.005926971762,0.5326263193861792,3.4872e-05,0.0012579053754460856,7.492000000000001e-05,1.000051564,5,0.000497116723006562,0.0,963,0
Monaco,2016,3.500001391,194.3684055,0.007399605197,0.5495270743435716,3.807e-05,0.0010759365311060118,7.492000000000001e-05,0.92891363,3,0.00028921237828979083,0.0,973,0
Monaco,2004,2.470484448,142.4654152,0.004772591409,0.5460697195235069,3.35e-05,0.0013548116682366306,2.0270000000000002e-06,1.041222856,3,0.0003089598352214212,0.0,927,0
Monaco,1988,4.598601474,117.41697599999999,0.003431980791,0.5640723186316137,2.9229e-05,0.0025158364108123555,2.0270000000000002e-06,0.208914918,9,0.0011456211812627289,0.0,742,0
Namibia,1992,7.1893426410000005,3.83451407,0.005816796795,1.4405012515917968,0.001516958,0.10472218306441468,0.82429,2.71084495,6,0.0006862632963513668,0.0,826,2
Namibia,2012,5.061682115,5.668570051,0.01244128685,1.0030159124009064,0.002194784,0.07043283326127832,0.82429,1.750389687,9,0.0009212816050772852,0.0,962,0
Namibia,2000,3.49218322,4.007072948999999,0.007190976909,1.037104372984144,0.001794571,0.08636068618634507,0.82429,1.726197374,11,0.0011190233977619534,2.0,925,0
Namibia,1996,3.19132428,3.753889426,0.006244137085,1.0540768537895515,0.001663378,0.08822677796096277,0.82429,2.158113413,8,0.0008369076263207447,2.0,841,2
Namibia,2008,2.64981198,5.185036112,0.010595071681,0.9521243325747718,0.002043394,0.07370946021892286,0.82429,1.821326286,10,0.000994233446013124,0.0,963,0
Namibia,2016,-0.280709919,6.142673813,0.014484676702,1.0756954998206716,0.002358041,0.06664309045825456,0.82429,1.846297158,10,0.0009640412609659693,0.0,973,0
Namibia,2004,12.26954817,4.676955666,0.008922438787,1.0208863965800157,0.001907745,0.07715328913492807,0.82429,1.511993064,8,0.0008238928939237898,0.0,927,0
Namibia,1988,0.813148943,3.61128853,0.004826617127,0.7932914779457889,0.001336536,0.11504006066446006,0.82429,3.792500725,0,0.0,0.0,742,0
Iceland,1992,-3.3738940910000004,29.70843633,0.007755595264,1.9206352015312944,0.000261057,0.01802189575732941,0.103,1.256632077,27,0.00308818483358115,0.0,826,0
Iceland,2012,1.296437608,44.032425190000005,0.014121903276,1.1385071230967148,0.000320716,0.010292100066441226,0.103,0.532100735,27,0.0027638448152318557,1.0,962,0
Iceland,2000,4.891593277,37.4654519,0.010535472402,1.519457597742088,0.000281205,0.0135325137645884,0.103,1.369192833,18,0.0018311291963377413,0.0,925,1
Iceland,1996,4.573163776,31.694853719999998,0.008523253282,1.4388159454609462,0.000268916,0.0142635000716315,0.103,0.539913017,9,0.0009415210796108381,0.0,841,0
Iceland,2008,1.991980829,47.88938495,0.015200761233,1.3660138486418032,0.000317414,0.01144978139601525,0.103,1.859572171,14,0.0013919268244183733,0.0,963,1
Iceland,2016,6.627036634,49.985103089999996,0.016766952996,1.2451873282757877,0.000335439,0.009480196324078528,0.103,1.388081496,8,0.0007712330087727754,0.0,973,0
Iceland,2004,8.042204822999999,41.69209632,0.012177177341,1.393286633053962,0.000292074,0.011812097408613302,0.103,0.877936158,26,0.002677651905252317,1.0,927,0
Iceland,1988,-0.089726055,31.756629930000006,0.007930900759,1.3035042596094633,0.00024974,0.021495945302140943,0.103,1.566217581,32,0.004073319755600814,1.0,742,0
Samoa,1992,-0.199992237,2.309498131,0.0003821988456,0.0946496731529264,0.00016549,0.01142449169675758,0.00284,0.906263506,5,0.0005718860802928058,0.0,826,0
Samoa,2012,-4.08872377,3.504143074,0.0006625914056,0.0534180853837385,0.000189088,0.0060680247239403035,0.00284,0.8599016759999999,8,0.0008189169822909202,0.0,962,0
Samoa,2000,6.918794454,2.855620648,0.0004981744445,0.07184822054612118,0.000174454,0.008395302915266458,0.00284,0.485545238,5,0.000508646998982706,0.0,925,0
Samoa,1996,7.178972189,2.590054277,0.0004433266404,0.07483825930671796,0.000171165,0.009078715992208742,0.00284,0.6511969879999999,5,0.0005230672664504655,0.0,841,0
Samoa,2008,1.009087755,3.783287392,0.0006933365973,0.06230657656972258,0.000183263,0.0066106765548398705,0.00284,0.666287719,6,0.0005965400676078744,0.0,963,0
Samoa,2016,8.054160438,3.8245018500000003,0.0007439994674,0.055252657371403474,0.000194535,0.005497959366396322,0.00284,0.526740178,8,0.0007712330087727754,0.0,973,0
Samoa,2004,4.625000762,3.403667198,0.0006078609249,0.06955014924250401,0.00017859,0.007222561666578503,0.00284,0.621221183,3,0.0003089598352214212,0.0,927,0
Samoa,1988,-1.442299718,2.450504527,0.0003954526186,0.06499566549661531,0.000161376,0.01389016444733842,0.00284,0.255009585,11,0.0014002036659877802,0.0,742,0
Rwanda,1992,5.872725237999999,0.42551347650000004,0.002851895145,0.7062578719119702,0.006702244,0.4626849412510927,0.02634,-5.538714858,10,0.0011437721605856116,0.0,826,0
Rwanda,2012,8.641500169,0.6808583267999999,0.007182836112,0.5790798816365093,0.010549678,0.3385498124344701,0.02634,2.459912832,7,0.0007165523595045553,0.0,962,0
Rwanda,2000,8.37091824,0.35116028340000005,0.002785993669,0.4018044076333774,0.007933681,0.3817949443870253,0.02634,5.604957424,5,0.000508646998982706,0.0,925,0
Rwanda,1996,12.74569576,0.33057728989999996,0.001987796616,0.3355612432020777,0.006013107,0.3189395652368319,0.02634,2.981114124,4,0.00041845381316037237,0.0,841,0
Rwanda,2008,11.16124324,0.5638170539,0.005370094699,0.482582655888753,0.009524534,0.3435696982455553,0.02634,2.668241259,4,0.00039769337840524953,0.0,963,0
Rwanda,2016,5.970744298,0.7894598952,0.009212063836,0.6841281870708027,0.011668818,0.329784805910885,0.02634,2.602355764,7,0.0006748288826761785,0.0,973,0
Rwanda,2004,7.447679676,0.43278891939999997,0.003756834602,0.4298489943098219,0.008680524,0.3510589612420331,0.02634,1.431341925,5,0.0005149330587023687,0.0,927,0
Rwanda,1988,4.498824993,0.3995574323,0.002832139396,0.4654837929102086,0.007088191,0.6101039722396401,0.02634,4.445556532,6,0.0007637474541751527,0.0,742,0
Dominica,1992,2.029985816,4.658685052000002,0.0003286422783,0.08138665143400968,7.0544e-05,0.0048699579567107795,0.00075,0.241275185,0,0.0,0.0,826,0
Dominica,2012,-1.059000243,6.869640636,0.0004875040478,0.03930255151244681,7.0965e-05,0.002277338458994879,0.00075,0.069071972,2,0.00020472924557273008,0.0,962,0
Dominica,2000,2.339507407,5.578808446,0.0003885640083,0.05603987292572424,6.965e-05,0.003351788139270575,0.00075,-0.265261653,4,0.0004069175991861648,0.0,925,0
Dominica,1996,3.104923915,5.029654435,0.000356783567,0.0602288666420548,7.0936e-05,0.0037624969919277853,0.00075,-0.228114494,6,0.0006276807197405586,0.0,841,0
Dominica,2008,7.1207419010000015,7.007660419,0.0004963315645,0.04460275246960406,7.0827e-05,0.0025548768073732474,0.00075,0.04519072,2,0.0001988466892026248,0.0,963,0
Dominica,2016,2.5564949130000003,7.055001625,0.0005030710009,0.03736025476382849,7.1307e-05,0.002015282538050339,0.00075,0.17404734600000002,2,0.00019280825219319386,0.0,973,0
Dominica,2004,3.050694695,5.875808285,0.0004135511387,0.04731763835736643,7.0382e-05,0.002846398651756135,0.00075,0.401475461,2,0.00020597322348094748,0.0,927,0
Dominica,1988,7.816623012999999,4.242009286,0.0003020649972,0.049646694933397115,7.1208e-05,0.006129107363957925,0.00075,-0.8864091590000001,0,0.0,0.0,742,0
Togo,1992,-3.980686816,0.5354814596,0.002112958969,0.5232639452048475,0.003945905,0.27240291805362393,0.05679,2.123631955,6,0.0006862632963513668,0.0,826,0
Togo,2012,6.543507031,0.5739239886999999,0.003887650332,0.3134221718267565,0.006773807,0.21737830190810573,0.05679,2.660849964,6,0.0006141877367181902,1.0,962,0
Togo,2000,-0.78347961,0.5586510032,0.002751022118,0.3967607050973917,0.004924402,0.23697849557215075,0.05679,2.966857997,3,0.00030518819938962365,0.0,925,0
Togo,1996,8.836211627,0.5567476203999999,0.002421186835,0.4087221287316569,0.004348805,0.23066377764436266,0.05679,2.857631845,5,0.0005230672664504655,0.0,841,0
Togo,2008,4.062252828,0.5034510895000001,0.003062704427,0.2752294176225851,0.00608342,0.21944157831773986,0.05679,2.716994889,4,0.00039769337840524953,0.0,963,1
Togo,2016,5.559079306,0.6494459389999999,0.004877307828,0.3622102301458557,0.007509952,0.21224669565675486,0.05679,2.518741857,5,0.00048202063048298477,0.0,973,0
Togo,2004,-0.978665336,0.5565826758,0.003043263831,0.34820375016733457,0.005467766,0.2211281545070904,0.05679,2.539900508,3,0.0003089598352214212,0.0,927,0
Togo,1988,6.642369772,0.5967368871,0.002134807118,0.3508718941665933,0.003577468,0.3079244672385664,0.05679,2.999966645,6,0.0007637474541751527,0.0,742,0
Haiti,1992,-5.309932918,1.283725011,0.009396216235,2.3269269537452804,0.007319493,0.5052963139946537,0.02775,1.943571018,7,0.0008006405124099278,0.0,826,0
Haiti,2012,0.553166536,1.214303876,0.012447744029,1.0035364898431205,0.01025093,0.3289626876553847,0.02775,1.480132666,5,0.0005118231139318251,0.0,962,0
Haiti,2000,0.870059257,1.150359385,0.009736418665,1.4042156583812695,0.008463806,0.4073063110392983,0.02775,1.725004718,5,0.000508646998982706,0.0,925,0
Haiti,1996,4.140773327,1.135351946,0.008954865947,1.511676760940452,0.007887304,0.41834833616809497,0.02775,1.827107674,7,0.0007322941730306517,0.0,841,0
Haiti,2008,2.478297341,1.182080526,0.011403034357,1.0247317624056966,0.00964658,0.34797215062717074,0.02775,1.5803560230000002,7,0.0006959634122091867,0.0,963,0
Haiti,2016,1.722544838,1.265229492,0.01371504974,1.0185396325136888,0.01083997,0.30635985603081783,0.02775,1.341320934,10,0.0009640412609659693,0.0,973,0
Haiti,2004,-1.233191515,1.1050817609999999,0.00999775978,1.1439223287861386,0.009047077,0.3658831487473209,0.02775,1.637876005,8,0.0008238928939237898,0.0,927,0
Haiti,1988,0.200426838,1.469198073,0.009929168209,1.6319348139772083,0.006758223,0.5817025384306513,0.02775,2.085436182,4,0.0005091649694501019,0.0,742,0
Denmark,1992,1.957006712,45.80338994,0.237,58.69188982512081,0.00517137,0.357002076414655,0.04309,0.330671402,104,0.011895230470090359,4.0,826,6
Denmark,2012,0.226499792,58.48779354,0.327,26.36272335084826,0.005591572,0.17943918779453127,0.04292,0.376272243,108,0.011055379260927423,9.0,962,9
Denmark,2000,3.746862595,55.85063076,0.298,42.9784585683301,0.005339616,0.2569599652126258,0.04309,0.334233619,78,0.007934893184130213,6.0,925,6
Denmark,1996,2.900099769,50.262227769999996,0.265,44.73482283488836,0.005263074,0.2791572698389159,0.04309,0.565926342,102,0.010670572235589496,6.0,841,6
Denmark,2008,-0.512016745,60.50477696,0.332,29.835124096582714,0.005493621,0.1981663049599535,0.04309,0.58754759,77,0.007655597534301055,8.0,963,9
Denmark,2016,3.245956985,61.87797648,0.354,26.28958966574232,0.00572801,0.16188534829368392,0.04292,0.7803926440000001,98,0.0094476043574665,9.0,973,15
Denmark,2004,2.668219267,57.60873722,0.311,35.58395601424313,0.005404523,0.2185704722881564,0.04309,0.258432282,72,0.007415036045314109,6.0,927,8
Denmark,1988,-0.013601205,43.73669485,0.224,36.816114969182365,0.005129516,0.4415143563804629,0.04309,0.048593386,75,0.00954684317718941,6.0,742,4
Malta,1992,4.690932431,12.83322169,0.004717723292,1.1683210788163303,0.000367618,0.02537826327015909,0.00032,1.031640278,6,0.0006862632963513668,0.0,826,0
Malta,2012,4.117706376,22.50313188,0.009451945475,0.7620153629502356,0.000420028,0.013479122359680138,0.00032,0.899209212,5,0.0005118231139318251,0.0,962,0
Malta,2000,6.770193911000002,18.227605609999998,0.007110351989,1.0254764039110067,0.000390087,0.0187722753752138,0.00032,0.645267231,7,0.0007121057985757884,0.0,925,0
Malta,1996,3.777335762,15.12784729,0.005747144824,0.9701792660682476,0.000379905,0.02015043729161956,0.00032,0.656524534,7,0.0007322941730306517,0.0,841,0
Malta,2008,3.826359166,21.15279766,0.008659511153,0.7781855116430635,0.000409379,0.014767149710218598,0.00032,0.650655461,6,0.0005965400676078744,0.0,963,0
Malta,2016,3.891206925,26.8337949,0.012218929511,0.9074311949119194,0.000455356,0.012869297479861022,0.00032,2.288615441,7,0.0006748288826761785,0.0,973,0
Malta,2004,0.140268537,18.718726999999998,0.007511226146,0.8594184591392185,0.000401268,0.01622813637283511,0.00032,0.671628455,7,0.0007209062821833162,0.0,927,0
Malta,1988,8.414236296,10.619165800000001,0.003688301761,0.6062006324732759,0.000347325,0.029895408032618337,0.00032,0.821039289,6,0.0007637474541751527,0.0,742,0
Austria,1992,2.093524617,35.045844790000004,0.275,68.10240380551993,0.007840709,0.541278112678666,0.083879,1.100552287,101,0.011552098821914677,1.0,826,2
Austria,2012,0.6804455770000001,48.17223812,0.406,32.731699328576134,0.008429991,0.2705269176816839,0.083879,0.455937472,70,0.007165523595045552,3.0,962,0
Austria,2000,3.375722147,42.00121077,0.336,48.458933150868845,0.008011566,0.3855430279365887,0.083879,0.240466652,91,0.00925737538148525,3.0,925,3
Austria,1996,2.349533852,37.346007469999996,0.297,50.13676370551639,0.007959017,0.4221520458046986,0.083879,0.135019834,72,0.0075321686368867045,2.0,841,3
Austria,2008,1.460423676,48.053482360000004,0.4,35.945932646485204,0.008321496,0.3001736221080838,0.083879,0.313041438,70,0.006959634122091867,7.0,963,3
Austria,2016,1.989437162,48.215890529999996,0.421,31.265302964060783,0.008736668,0.2469162138519805,0.083879,1.081396299,70,0.006748288826761786,0.0,973,1
Austria,2004,2.735120222,43.9565829,0.359,41.07601353412632,0.008171966,0.33049178773829924,0.083879,0.6204131270000001,73,0.007518022657054583,3.0,927,7
Austria,1988,3.295879898,31.643809360000006,0.24,39.44583746698112,0.007585317,0.6528932463017532,0.083879,0.14157085,73,0.009292260692464359,3.0,742,1
Cyprus,1992,9.399999016,21.37489467,0.013063266207,3.235053928174969,0.000800611,0.0552696460319825,0.00925,2.208413745,17,0.0019444126729955395,0.0,826,0
Cyprus,2012,-3.446822086,28.87362583,0.024945220734,2.011082425493229,0.001135046,0.03642477148634258,0.00925,0.903859855,13,0.0013307400962227454,0.0,962,1
Cyprus,2000,5.965310315,26.68678966,0.01852123028,2.6711876786022852,0.00094329,0.04539423164239111,0.00925,1.844985508,22,0.0022380467955239068,0.0,925,0
Cyprus,1996,1.248581576,23.111678,0.015284282116,2.58014963251967,0.000873423,0.046326990670189215,0.00925,2.087065272,17,0.0017784287059315828,0.0,841,0
Cyprus,2008,3.646811991,32.72563025,0.025743030624,2.3133931123167746,0.001081563,0.039014220910288895,0.00925,1.664159945,17,0.0016901968582223106,0.0,963,0
Cyprus,2016,6.4380584810000006,29.64383882,0.025141372133,1.8671083531364367,0.001170187,0.03307189234371817,0.009251,0.7894782359999999,15,0.001446061891448954,1.0,973,0
Cyprus,2004,5.026343926,29.56682945,0.02152405409,2.4627363150699355,0.001010408,0.04086306113670559,0.00925,1.68120165,20,0.0020597322348094747,0.0,927,0
Cyprus,1988,8.646777846,18.26812482,0.010223554577,1.680319467413137,0.000736474,0.06339074565727937,0.00925,1.7944790869999998,9,0.0011456211812627289,0.0,742,0
Panama,1992,8.201680334,4.612623973,0.011881907175,2.9424961469511075,0.002575954,0.17782926511710362,0.07542,2.072451266,5,0.0005718860802928058,0.0,826,0
